in:Index,out:Result,out:EveningAverageSunhoursLoss,out:MaxSunhoursLoss,out:AverageSunhoursLoss,out:Volume,img
4552,0.75,0.102211,7,0.231347,157753.588894,{91;2}_OptimizationIsoViewSW.png
4553,2,0.154428,18,0.407017,230680.507497,{91;3}_OptimizationIsoViewSW.png
4554,2.25,0.186304,16,0.45718,245278.390974,{91;4}_OptimizationIsoViewSW.png
4555,1,0.080717,7,0.183294,139997.200056,{91;5}_OptimizationIsoViewSW.png
4556,1,0.085753,7,0.189934,151308.821304,{91;6}_OptimizationIsoViewSW.png
4557,0.75,0.092421,7,0.204254,154535.620461,{91;7}_OptimizationIsoViewSW.png
4558,1.75,0.152234,10,0.399927,211237.853823,{91;8}_OptimizationIsoViewSW.png
4559,2,0.159577,16,0.41014,232288.037166,{91;9}_OptimizationIsoViewSW.png
4560,1.75,0.112086,12,0.295999,190150.218673,{91;10}_OptimizationIsoViewSW.png
4561,1.5,0.104096,9,0.242713,173973.556019,{91;11}_OptimizationIsoViewSW.png
4562,1.75,0.131977,15,0.331392,204750.20475,{91;12}_OptimizationIsoViewSW.png
4563,1.25,0.109048,12,0.26809,183755.972069,{91;13}_OptimizationIsoViewSW.png
4564,1.5,0.153809,12,0.371117,206398.348813,{91;14}_OptimizationIsoViewSW.png
4565,2,0.154963,14,0.401137,229095.074456,{91;15}_OptimizationIsoViewSW.png
4566,2,0.136676,18,0.355981,212856.534696,{91;16}_OptimizationIsoViewSW.png
4567,1,0.097794,7,0.221022,165920.026547,{91;17}_OptimizationIsoViewSW.png
4568,1.75,0.123621,14,0.313077,195045.835771,{91;18}_OptimizationIsoViewSW.png
4569,1.25,0.099989,12,0.239196,175623.463295,{91;19}_OptimizationIsoViewSW.png
4570,1.75,0.148886,16,0.380936,216169.47687,{91;20}_OptimizationIsoViewSW.png
4571,2.25,0.138617,13,0.357191,207943.439384,{91;21}_OptimizationIsoViewSW.png
4572,1.5,0.10812,9,0.260972,183755.972069,{91;22}_OptimizationIsoViewSW.png
4573,1.25,0.119823,8,0.274927,180472.838838,{91;23}_OptimizationIsoViewSW.png
4574,2,0.17612,13,0.453776,233918.128655,{91;24}_OptimizationIsoViewSW.png
4575,1.75,0.1645,12,0.419171,217722.62138,{91;25}_OptimizationIsoViewSW.png
4576,1.5,0.087103,7,0.189399,144801.621778,{91;26}_OptimizationIsoViewSW.png
4577,1.25,0.095093,10,0.222175,164284.540825,{91;27}_OptimizationIsoViewSW.png
4578,1,0.089242,7,0.198683,157753.588894,{91;28}_OptimizationIsoViewSW.png
4579,1.25,0.111749,12,0.279935,185288.123031,{91;29}_OptimizationIsoViewSW.png
4580,2.25,0.171759,16,0.435995,243664.717349,{91;30}_OptimizationIsoViewSW.png
4581,2.25,0.152375,14,0.393934,229095.074456,{91;31}_OptimizationIsoViewSW.png
4582,1.75,0.158226,11,0.405272,212856.534696,{91;32}_OptimizationIsoViewSW.png
4583,1.25,0.116419,8,0.278781,182049.881668,{91;33}_OptimizationIsoViewSW.png
4584,2,0.136479,12,0.334599,199960.007998,{91;34}_OptimizationIsoViewSW.png
4585,1.75,0.145285,15,0.376829,214500.2145,{91;35}_OptimizationIsoViewSW.png
4586,1.75,0.117094,11,0.277712,188536.953243,{91;36}_OptimizationIsoViewSW.png
4587,1.75,0.151277,12,0.388223,214500.2145,{91;37}_OptimizationIsoViewSW.png
4588,2,0.179665,16,0.463454,238777.459408,{91;38}_OptimizationIsoViewSW.png
4589,1.5,0.114759,10,0.289838,191791.331032,{91;39}_OptimizationIsoViewSW.png
4590,1.75,0.167595,14,0.440215,225835.591689,{91;40}_OptimizationIsoViewSW.png
4591,0.75,0.096528,7,0.216155,156201.187129,{91;41}_OptimizationIsoViewSW.png
4592,1.25,0.10103,9,0.239647,172354.360565,{91;42}_OptimizationIsoViewSW.png
4593,1.5,0.132118,11,0.339945,204750.20475,{91;43}_OptimizationIsoViewSW.png
4594,2,0.14053,12,0.345544,212856.534696,{91;44}_OptimizationIsoViewSW.png
4595,1.75,0.15184,10,0.38752,207943.439384,{91;45}_OptimizationIsoViewSW.png
4596,2.25,0.144356,14,0.364281,219298.245614,{91;46}_OptimizationIsoViewSW.png
4597,1.25,0.09892,12,0.237762,169118.89058,{91;47}_OptimizationIsoViewSW.png
4598,1.5,0.103871,9,0.251632,173973.556019,{91;48}_OptimizationIsoViewSW.png
4599,1.75,0.118304,9,0.307984,186950.831931,{91;49}_OptimizationIsoViewSW.png
4600,0.75,0.096528,7,0.216155,156201.187129,{92;0}_OptimizationIsoViewSW.png
4601,1,0.080717,7,0.183294,139997.200056,{92;1}_OptimizationIsoViewSW.png
4602,2,0.136676,18,0.355981,212856.534696,{92;2}_OptimizationIsoViewSW.png
4603,2,0.18335,15,0.469503,237247.924081,{92;3}_OptimizationIsoViewSW.png
4604,2.25,0.186304,16,0.45718,245278.390974,{92;4}_OptimizationIsoViewSW.png
4605,0.75,0.102211,7,0.231347,157753.588894,{92;5}_OptimizationIsoViewSW.png
4606,2,0.15319,16,0.397507,220896.841175,{92;6}_OptimizationIsoViewSW.png
4607,1,0.085753,7,0.189934,151308.821304,{92;7}_OptimizationIsoViewSW.png
4608,1.25,0.116419,8,0.278781,182049.881668,{92;8}_OptimizationIsoViewSW.png
4609,2.25,0.144356,14,0.364281,219298.245614,{92;9}_OptimizationIsoViewSW.png
4610,1.5,0.114759,10,0.289838,191791.331032,{92;10}_OptimizationIsoViewSW.png
4611,1.5,0.123031,8,0.307984,190150.218673,{92;11}_OptimizationIsoViewSW.png
4612,1.75,0.15184,10,0.38752,207943.439384,{92;12}_OptimizationIsoViewSW.png
4613,2.25,0.171759,16,0.435995,243664.717349,{92;13}_OptimizationIsoViewSW.png
4614,1,0.089242,7,0.198683,157753.588894,{92;14}_OptimizationIsoViewSW.png
4615,1.25,0.111749,12,0.279935,185288.123031,{92;15}_OptimizationIsoViewSW.png
4616,1.75,0.167595,14,0.440215,225835.591689,{92;16}_OptimizationIsoViewSW.png
4617,1.75,0.144356,15,0.3759,212856.534696,{92;17}_OptimizationIsoViewSW.png
4618,2,0.17612,13,0.453776,233918.128655,{92;18}_OptimizationIsoViewSW.png
4619,1.5,0.087103,7,0.189399,144801.621778,{92;19}_OptimizationIsoViewSW.png
4620,1.25,0.100805,9,0.250816,177210.703526,{92;20}_OptimizationIsoViewSW.png
4621,1.5,0.10812,9,0.260972,183755.972069,{92;21}_OptimizationIsoViewSW.png
4622,2,0.154428,18,0.407017,230680.507497,{92;22}_OptimizationIsoViewSW.png
4623,1.25,0.109048,12,0.26809,183755.972069,{92;23}_OptimizationIsoViewSW.png
4624,1.5,0.130571,12,0.310263,198294.665873,{92;24}_OptimizationIsoViewSW.png
4625,1.75,0.1645,12,0.419171,217722.62138,{92;25}_OptimizationIsoViewSW.png
4626,0.75,0.092421,7,0.204254,154535.620461,{92;26}_OptimizationIsoViewSW.png
4627,1.25,0.095093,10,0.222175,164284.540825,{92;27}_OptimizationIsoViewSW.png
4628,2.25,0.145819,13,0.366954,216169.47687,{92;28}_OptimizationIsoViewSW.png
4629,1.75,0.117094,11,0.277712,188536.953243,{92;29}_OptimizationIsoViewSW.png
4630,1.75,0.128629,10,0.332574,204750.20475,{92;30}_OptimizationIsoViewSW.png
4631,2,0.140389,15,0.359948,209643.60587,{92;31}_OptimizationIsoViewSW.png
4632,2.25,0.137745,13,0.347738,207943.439384,{92;32}_OptimizationIsoViewSW.png
4633,1.75,0.134791,12,0.347119,206398.348813,{92;33}_OptimizationIsoViewSW.png
4634,1.25,0.100101,10,0.239647,173973.556019,{92;34}_OptimizationIsoViewSW.png
4635,1.25,0.119823,8,0.274927,180472.838838,{92;35}_OptimizationIsoViewSW.png
4636,1.75,0.145285,15,0.376829,214500.2145,{92;36}_OptimizationIsoViewSW.png
4637,1.25,0.09892,12,0.237762,169118.89058,{92;37}_OptimizationIsoViewSW.png
4638,1.5,0.104096,9,0.242713,173973.556019,{92;38}_OptimizationIsoViewSW.png
4639,1.75,0.158226,11,0.405272,212856.534696,{92;39}_OptimizationIsoViewSW.png
4640,2,0.179637,16,0.463426,238777.459408,{92;40}_OptimizationIsoViewSW.png
4641,1,0.097794,7,0.221022,165920.026547,{92;41}_OptimizationIsoViewSW.png
4642,1.5,0.123228,11,0.307169,195045.835771,{92;42}_OptimizationIsoViewSW.png
4643,1.75,0.112086,12,0.295999,190150.218673,{92;43}_OptimizationIsoViewSW.png
4644,2,0.17626,15,0.452932,233918.128655,{92;44}_OptimizationIsoViewSW.png
4645,1.5,0.122749,14,0.306184,193461.017605,{92;45}_OptimizationIsoViewSW.png
4646,2,0.159577,16,0.41014,232288.037166,{92;46}_OptimizationIsoViewSW.png
4647,2,0.135353,12,0.33052,204750.20475,{92;47}_OptimizationIsoViewSW.png
4648,1.5,0.132118,11,0.339945,204750.20475,{92;48}_OptimizationIsoViewSW.png
4649,2,0.15606,16,0.385578,224164.985429,{92;49}_OptimizationIsoViewSW.png
4650,0.75,0.102211,7,0.231347,157753.588894,{93;0}_OptimizationIsoViewSW.png
4651,2.25,0.186304,16,0.45718,245278.390974,{93;1}_OptimizationIsoViewSW.png
4652,0.75,0.092421,7,0.199499,152905.198777,{93;2}_OptimizationIsoViewSW.png
4653,2.25,0.144356,14,0.364281,219298.245614,{93;3}_OptimizationIsoViewSW.png
4654,1.75,0.180706,15,0.472541,229095.074456,{93;4}_OptimizationIsoViewSW.png
4655,2,0.136676,18,0.355981,212856.534696,{93;5}_OptimizationIsoViewSW.png
4656,1,0.080717,7,0.183294,139997.200056,{93;6}_OptimizationIsoViewSW.png
4657,2,0.154428,18,0.407017,230680.507497,{93;7}_OptimizationIsoViewSW.png
4658,1,0.091577,7,0.208249,159413.358839,{93;8}_OptimizationIsoViewSW.png
4659,2.25,0.171759,16,0.435995,243664.717349,{93;9}_OptimizationIsoViewSW.png
4660,1.5,0.130571,12,0.310263,198294.665873,{93;10}_OptimizationIsoViewSW.png
4661,1.25,0.095093,10,0.222175,164284.540825,{93;11}_OptimizationIsoViewSW.png
4662,1.25,0.111749,12,0.279935,185288.123031,{93;12}_OptimizationIsoViewSW.png
4663,1.5,0.132118,11,0.339945,204750.20475,{93;13}_OptimizationIsoViewSW.png
4664,0.75,0.092421,7,0.204254,154535.620461,{93;14}_OptimizationIsoViewSW.png
4665,1.5,0.087103,7,0.189399,144801.621778,{93;15}_OptimizationIsoViewSW.png
4666,2,0.175276,13,0.45839,233918.128655,{93;16}_OptimizationIsoViewSW.png
4667,1,0.085753,7,0.189934,151308.821304,{93;17}_OptimizationIsoViewSW.png
4668,2,0.140389,15,0.359948,209643.60587,{93;18}_OptimizationIsoViewSW.png
4669,1.5,0.104096,9,0.242713,173973.556019,{93;19}_OptimizationIsoViewSW.png
4670,1.75,0.144863,14,0.368642,209643.60587,{93;20}_OptimizationIsoViewSW.png
4671,1.75,0.1645,12,0.419171,217722.62138,{93;21}_OptimizationIsoViewSW.png
4672,2.25,0.147929,14,0.372468,220896.841175,{93;22}_OptimizationIsoViewSW.png
4673,1.75,0.15184,10,0.38752,207943.439384,{93;23}_OptimizationIsoViewSW.png
4674,1.25,0.100101,10,0.239647,173973.556019,{93;24}_OptimizationIsoViewSW.png
4675,1.75,0.14686,14,0.38918,220896.841175,{93;25}_OptimizationIsoViewSW.png
4676,2.25,0.128714,13,0.321376,207943.439384,{93;26}_OptimizationIsoViewSW.png
4677,2,0.143709,11,0.317606,198294.665873,{93;27}_OptimizationIsoViewSW.png
4678,1.25,0.09892,12,0.237762,169118.89058,{93;28}_OptimizationIsoViewSW.png
4679,2,0.159577,16,0.41014,232288.037166,{93;29}_OptimizationIsoViewSW.png
4680,1.75,0.117094,11,0.277712,188536.953243,{93;30}_OptimizationIsoViewSW.png
4681,1.5,0.123031,8,0.307984,190150.218673,{93;31}_OptimizationIsoViewSW.png
4682,1.25,0.100805,9,0.250816,177210.703526,{93;32}_OptimizationIsoViewSW.png
4683,1.75,0.144356,15,0.3759,212856.534696,{93;33}_OptimizationIsoViewSW.png
4684,1.25,0.116419,8,0.278781,182049.881668,{93;34}_OptimizationIsoViewSW.png
4685,2.25,0.145819,13,0.366954,216169.47687,{93;35}_OptimizationIsoViewSW.png
4686,1.25,0.107726,12,0.26975,182049.881668,{93;36}_OptimizationIsoViewSW.png
4687,1.75,0.167595,14,0.440215,225835.591689,{93;37}_OptimizationIsoViewSW.png
4688,0.75,0.096528,7,0.216155,156201.187129,{93;38}_OptimizationIsoViewSW.png
4689,1.75,0.134791,12,0.347119,206398.348813,{93;39}_OptimizationIsoViewSW.png
4690,2,0.18335,15,0.469503,237247.924081,{93;40}_OptimizationIsoViewSW.png
4691,1,0.097794,7,0.221022,165920.026547,{93;41}_OptimizationIsoViewSW.png
4692,1.5,0.122609,10,0.304158,195045.835771,{93;42}_OptimizationIsoViewSW.png
4693,1,0.089242,7,0.198683,157753.588894,{93;43}_OptimizationIsoViewSW.png
4694,1.75,0.112086,12,0.295999,190150.218673,{93;44}_OptimizationIsoViewSW.png
4695,1.75,0.15485,11,0.397479,216169.47687,{93;45}_OptimizationIsoViewSW.png
4696,1.5,0.114759,10,0.289838,191791.331032,{93;46}_OptimizationIsoViewSW.png
4697,1.75,0.127138,14,0.329704,199960.007998,{93;47}_OptimizationIsoViewSW.png
4698,1.5,0.115716,12,0.289472,188536.953243,{93;48}_OptimizationIsoViewSW.png
4699,1.25,0.109048,12,0.26809,183755.972069,{93;49}_OptimizationIsoViewSW.png
4700,1.75,0.180706,15,0.472541,229095.074456,{94;0}_OptimizationIsoViewSW.png
4701,0.75,0.096528,7,0.216155,156201.187129,{94;1}_OptimizationIsoViewSW.png
4702,1,0.080717,7,0.183294,139997.200056,{94;2}_OptimizationIsoViewSW.png
4703,0.75,0.092421,7,0.204254,154535.620461,{94;3}_OptimizationIsoViewSW.png
4704,2,0.154428,18,0.407017,230680.507497,{94;4}_OptimizationIsoViewSW.png
4705,2.25,0.186304,16,0.45718,245278.390974,{94;5}_OptimizationIsoViewSW.png
4706,2.25,0.147929,14,0.372468,220896.841175,{94;6}_OptimizationIsoViewSW.png
4707,2,0.169705,14,0.444716,230680.507497,{94;7}_OptimizationIsoViewSW.png
4708,2,0.159577,16,0.41014,232288.037166,{94;8}_OptimizationIsoViewSW.png
4709,1.5,0.087103,7,0.189399,144801.621778,{94;9}_OptimizationIsoViewSW.png
4710,1.25,0.109048,12,0.26809,183755.972069,{94;10}_OptimizationIsoViewSW.png
4711,1,0.093771,7,0.215001,161030.595813,{94;11}_OptimizationIsoViewSW.png
4712,1,0.091577,7,0.208249,159413.358839,{94;12}_OptimizationIsoViewSW.png
4713,1.75,0.1645,12,0.419171,217722.62138,{94;13}_OptimizationIsoViewSW.png
4714,2,0.18335,15,0.469503,237247.924081,{94;14}_OptimizationIsoViewSW.png
4715,1.75,0.134791,12,0.347119,206398.348813,{94;15}_OptimizationIsoViewSW.png
4716,1.25,0.100101,10,0.239647,173973.556019,{94;16}_OptimizationIsoViewSW.png
4717,0.75,0.102211,7,0.231347,157753.588894,{94;17}_OptimizationIsoViewSW.png
4718,1.5,0.132118,11,0.339945,204750.20475,{94;18}_OptimizationIsoViewSW.png
4719,1.5,0.104096,9,0.242713,173973.556019,{94;19}_OptimizationIsoViewSW.png
4720,2,0.136676,18,0.355981,212856.534696,{94;20}_OptimizationIsoViewSW.png
4721,1.75,0.136535,15,0.354124,207943.439384,{94;21}_OptimizationIsoViewSW.png
4722,1.5,0.123031,8,0.307984,190150.218673,{94;22}_OptimizationIsoViewSW.png
4723,1.25,0.107726,12,0.26975,182049.881668,{94;23}_OptimizationIsoViewSW.png
4724,1.25,0.109104,10,0.276305,190150.218673,{94;24}_OptimizationIsoViewSW.png
4725,2.25,0.128714,13,0.321376,207943.439384,{94;25}_OptimizationIsoViewSW.png
4726,2.25,0.145819,13,0.366954,216169.47687,{94;26}_OptimizationIsoViewSW.png
4727,1.25,0.116419,8,0.278781,182049.881668,{94;27}_OptimizationIsoViewSW.png
4728,1.25,0.108007,10,0.261732,182049.881668,{94;28}_OptimizationIsoViewSW.png
4729,1.5,0.114759,10,0.289838,191791.331032,{94;29}_OptimizationIsoViewSW.png
4730,1.5,0.119739,9,0.300698,193461.017605,{94;30}_OptimizationIsoViewSW.png
4731,1.25,0.121793,9,0.299432,195045.835771,{94;31}_OptimizationIsoViewSW.png
4732,1.25,0.100805,9,0.250816,177210.703526,{94;32}_OptimizationIsoViewSW.png
4733,1.75,0.144356,15,0.3759,212856.534696,{94;33}_OptimizationIsoViewSW.png
4734,2,0.143709,11,0.317606,198294.665873,{94;34}_OptimizationIsoViewSW.png
4735,1.75,0.148605,16,0.385578,217722.62138,{94;35}_OptimizationIsoViewSW.png
4736,1.75,0.14686,14,0.38918,220896.841175,{94;36}_OptimizationIsoViewSW.png
4737,2.25,0.171759,16,0.435995,243664.717349,{94;37}_OptimizationIsoViewSW.png
4738,1,0.084909,7,0.194126,146455.770357,{94;38}_OptimizationIsoViewSW.png
4739,1.75,0.15485,11,0.397479,216169.47687,{94;39}_OptimizationIsoViewSW.png
4740,1.75,0.136929,14,0.348413,211237.853823,{94;40}_OptimizationIsoViewSW.png
4741,2.25,0.145819,13,0.366954,216169.47687,{94;41}_OptimizationIsoViewSW.png
4742,1.75,0.167595,14,0.440215,225835.591689,{94;42}_OptimizationIsoViewSW.png
4743,1,0.097794,7,0.221022,165920.026547,{94;43}_OptimizationIsoViewSW.png
4744,2,0.175276,13,0.45839,233918.128655,{94;44}_OptimizationIsoViewSW.png
4745,1.25,0.095093,10,0.222175,164284.540825,{94;45}_OptimizationIsoViewSW.png
4746,1.75,0.127138,14,0.329704,199960.007998,{94;46}_OptimizationIsoViewSW.png
4747,0.75,0.08806,7,0.190074,148082.333778,{94;47}_OptimizationIsoViewSW.png
4748,2,0.125703,12,0.314793,199960.007998,{94;48}_OptimizationIsoViewSW.png
4749,2.25,0.176851,15,0.441931,238777.459408,{94;49}_OptimizationIsoViewSW.png
4750,2,0.154428,18,0.407017,230680.507497,{95;0}_OptimizationIsoViewSW.png
4751,2.25,0.186304,16,0.45718,245278.390974,{95;1}_OptimizationIsoViewSW.png
4752,2.25,0.171759,16,0.435995,243664.717349,{95;2}_OptimizationIsoViewSW.png
4753,0.75,0.092421,7,0.204254,154535.620461,{95;3}_OptimizationIsoViewSW.png
4754,1.75,0.180706,15,0.472541,229095.074456,{95;4}_OptimizationIsoViewSW.png
4755,0.75,0.096528,7,0.216155,156201.187129,{95;5}_OptimizationIsoViewSW.png
4756,1,0.080717,7,0.183294,139997.200056,{95;6}_OptimizationIsoViewSW.png
4757,1.75,0.147395,16,0.381893,214500.2145,{95;7}_OptimizationIsoViewSW.png
4758,0.75,0.08806,7,0.190074,148082.333778,{95;8}_OptimizationIsoViewSW.png
4759,2.25,0.145819,13,0.366954,216169.47687,{95;9}_OptimizationIsoViewSW.png
4760,2,0.175416,13,0.451103,232288.037166,{95;10}_OptimizationIsoViewSW.png
4761,1.75,0.127138,14,0.329704,199960.007998,{95;11}_OptimizationIsoViewSW.png
4762,1.5,0.104096,9,0.238127,169118.89058,{95;12}_OptimizationIsoViewSW.png
4763,1.5,0.119739,9,0.300698,193461.017605,{95;13}_OptimizationIsoViewSW.png
4764,1.25,0.100101,10,0.239647,173973.556019,{95;14}_OptimizationIsoViewSW.png
4765,2,0.136676,18,0.355981,212856.534696,{95;15}_OptimizationIsoViewSW.png
4766,2,0.143709,11,0.317606,198294.665873,{95;16}_OptimizationIsoViewSW.png
4767,1.25,0.108007,10,0.261732,182049.881668,{95;17}_OptimizationIsoViewSW.png
4768,1,0.091577,7,0.212835,164284.540825,{95;18}_OptimizationIsoViewSW.png
4769,1,0.097794,7,0.221022,165920.026547,{95;19}_OptimizationIsoViewSW.png
4770,1.75,0.15485,11,0.397479,216169.47687,{95;20}_OptimizationIsoViewSW.png
4771,2.25,0.176851,15,0.441931,238777.459408,{95;21}_OptimizationIsoViewSW.png
4772,1.25,0.109048,12,0.26809,183755.972069,{95;22}_OptimizationIsoViewSW.png
4773,1.5,0.114759,10,0.289838,191791.331032,{95;23}_OptimizationIsoViewSW.png
4774,1.75,0.134791,12,0.347119,206398.348813,{95;24}_OptimizationIsoViewSW.png
4775,1.25,0.121793,9,0.299432,195045.835771,{95;25}_OptimizationIsoViewSW.png
4776,1.5,0.123031,8,0.307984,190150.218673,{95;26}_OptimizationIsoViewSW.png
4777,1,0.081083,7,0.18532,144801.621778,{95;27}_OptimizationIsoViewSW.png
4778,1.25,0.100805,9,0.250816,177210.703526,{95;28}_OptimizationIsoViewSW.png
4779,1.25,0.091267,10,0.214776,164284.540825,{95;29}_OptimizationIsoViewSW.png
4780,1.75,0.1645,12,0.419171,217722.62138,{95;30}_OptimizationIsoViewSW.png
4781,1,0.084909,7,0.194126,146455.770357,{95;31}_OptimizationIsoViewSW.png
4782,2.25,0.147929,14,0.372468,220896.841175,{95;32}_OptimizationIsoViewSW.png
4783,0.75,0.087469,7,0.193507,148082.333778,{95;33}_OptimizationIsoViewSW.png
4784,0.75,0.110117,7,0.248284,162680.982593,{95;34}_OptimizationIsoViewSW.png
4785,2,0.18335,15,0.469503,237247.924081,{95;35}_OptimizationIsoViewSW.png
4786,1.25,0.116419,8,0.278781,182049.881668,{95;36}_OptimizationIsoViewSW.png
4787,1.75,0.160984,13,0.432647,219298.245614,{95;37}_OptimizationIsoViewSW.png
4788,1.25,0.116447,9,0.292511,188536.953243,{95;38}_OptimizationIsoViewSW.png
4789,0.75,0.102211,7,0.231347,157753.588894,{95;39}_OptimizationIsoViewSW.png
4790,1.25,0.107501,9,0.254839,180472.838838,{95;40}_OptimizationIsoViewSW.png
4791,2.25,0.128714,13,0.321376,207943.439384,{95;41}_OptimizationIsoViewSW.png
4792,2,0.159577,16,0.41014,232288.037166,{95;42}_OptimizationIsoViewSW.png
4793,1.75,0.144356,15,0.3759,212856.534696,{95;43}_OptimizationIsoViewSW.png
4794,2,0.175276,13,0.45839,233918.128655,{95;44}_OptimizationIsoViewSW.png
4795,1.75,0.136929,14,0.348413,211237.853823,{95;45}_OptimizationIsoViewSW.png
4796,1.5,0.132118,11,0.339945,204750.20475,{95;46}_OptimizationIsoViewSW.png
4797,1.75,0.136929,14,0.348413,211237.853823,{95;47}_OptimizationIsoViewSW.png
4798,1.75,0.167229,14,0.44964,224164.985429,{95;48}_OptimizationIsoViewSW.png
4799,1.5,0.132118,11,0.339945,204750.20475,{95;49}_OptimizationIsoViewSW.png
4800,1.75,0.151024,18,0.394553,220896.841175,{96;0}_OptimizationIsoViewSW.png
4801,1.75,0.180706,15,0.472541,229095.074456,{96;1}_OptimizationIsoViewSW.png
4802,0.75,0.08806,7,0.190074,148082.333778,{96;2}_OptimizationIsoViewSW.png
4803,2.25,0.128714,13,0.321376,207943.439384,{96;3}_OptimizationIsoViewSW.png
4804,2.25,0.186304,16,0.45718,245278.390974,{96;4}_OptimizationIsoViewSW.png
4805,1,0.080717,7,0.183294,139997.200056,{96;5}_OptimizationIsoViewSW.png
4806,0.75,0.092421,7,0.204254,154535.620461,{96;6}_OptimizationIsoViewSW.png
4807,1.5,0.123031,8,0.307984,190150.218673,{96;7}_OptimizationIsoViewSW.png
4808,2,0.143709,11,0.317606,198294.665873,{96;8}_OptimizationIsoViewSW.png
4809,1.75,0.165007,14,0.432112,227376.080036,{96;9}_OptimizationIsoViewSW.png
4810,0.75,0.102211,7,0.231347,157753.588894,{96;10}_OptimizationIsoViewSW.png
4811,1.25,0.116419,8,0.278781,182049.881668,{96;11}_OptimizationIsoViewSW.png
4812,2.25,0.176851,15,0.441931,238777.459408,{96;12}_OptimizationIsoViewSW.png
4813,2,0.154428,18,0.407017,230680.507497,{96;13}_OptimizationIsoViewSW.png
4814,1,0.097794,7,0.221022,165920.026547,{96;14}_OptimizationIsoViewSW.png
4815,1,0.084909,7,0.194126,146455.770357,{96;15}_OptimizationIsoViewSW.png
4816,1.25,0.100805,9,0.250816,177210.703526,{96;16}_OptimizationIsoViewSW.png
4817,2,0.18335,15,0.469503,237247.924081,{96;17}_OptimizationIsoViewSW.png
4818,1.25,0.109048,12,0.26809,183755.972069,{96;18}_OptimizationIsoViewSW.png
4819,1.75,0.136929,14,0.348413,211237.853823,{96;19}_OptimizationIsoViewSW.png
4820,2.25,0.135128,16,0.346894,211237.853823,{96;20}_OptimizationIsoViewSW.png
4821,1.5,0.132118,11,0.339945,204750.20475,{96;21}_OptimizationIsoViewSW.png
4822,1.75,0.132062,10,0.335443,203128.173878,{96;22}_OptimizationIsoViewSW.png
4823,2,0.175416,13,0.451103,232288.037166,{96;23}_OptimizationIsoViewSW.png
4824,2.25,0.147929,14,0.372468,220896.841175,{96;24}_OptimizationIsoViewSW.png
4825,1.25,0.108007,10,0.261732,182049.881668,{96;25}_OptimizationIsoViewSW.png
4826,2,0.158536,14,0.409436,219298.245614,{96;26}_OptimizationIsoViewSW.png
4827,1.5,0.104096,9,0.238127,169118.89058,{96;27}_OptimizationIsoViewSW.png
4828,2.25,0.162053,13,0.416948,224164.985429,{96;28}_OptimizationIsoViewSW.png
4829,0.75,0.087469,7,0.193507,148082.333778,{96;29}_OptimizationIsoViewSW.png
